Date,ITC.NS,BAJFINANCE.NS
2009-07-29,79.23332977294922,18.80009651184082
2009-07-30,80.9000015258789,18.644643783569336
2009-07-31,83.06666564941406,18.47461700439453
2009-08-03,82.71666717529297,20.50522232055664
2009-08-04,82.16666412353516,20.616954803466797
2009-08-05,81.25,20.748117446899414
2009-08-06,78.03333282470703,20.495506286621094
2009-08-07,76.53333282470703,20.2866153717041
2009-08-10,74.78333282470703,19.455913543701172
2009-08-11,75.23332977294922,18.824386596679688
2009-08-12,75.94999694824219,19.519067764282227
2009-08-13,79.78333282470703,20.791837692260742
2009-08-14,78.31666564941406,19.723098754882812
2009-08-17,74.18333435058594,18.741802215576172
2009-08-18,74.9000015258789,19.68909454345703
2009-08-19,74.28333282470703,19.232450485229492
2009-08-20,75.05000305175781,19.446197509765625
2009-08-21,76.31666564941406,19.640514373779297
2009-08-24,79.98332977294922,19.417051315307617
2009-08-25,80.16666412353516,19.548213958740234
2009-08-26,79.66666412353516,19.805683135986328
2009-08-27,79.96666717529297,19.436481475830078
2009-08-28,78.86666870117188,19.44133949279785
2009-08-31,76.98332977294922,19.825115203857422
2009-09-01,76.71666717529297,21.6176815032959
2009-09-02,76.01666259765625,21.180471420288086
2009-09-03,75.5999984741211,21.74884605407715
2009-09-04,77.75,22.05003547668457
2009-09-07,77.01666259765625,22.09375762939453
2009-09-08,76.21666717529297,22.074325561523438
2009-09-09,75.66666412353516,21.267913818359375
2009-09-10,76.3499984741211,20.063152313232422
2009-09-11,75.69999694824219,20.126304626464844
2009-09-14,74.63333129882812,20.383773803710938
2009-09-15,76.3499984741211,21.428224563598633
2009-09-16,77.01666259765625,21.15618133544922
2009-09-17,76.26666259765625,22.526111602783203
2009-09-18,75.63333129882812,22.088899612426758
2009-09-22,77.78333282470703,22.01603126525879
2009-09-23,76.83333587646484,21.35535430908203
2009-09-24,77.51666259765625,21.637113571166992
2009-09-25,78.33333587646484,21.569103240966797
2009-09-29,78.08333587646484,22.41923713684082
2009-09-30,77.68333435058594,23.240222930908203
2009-10-01,77.51666259765625,27.826086044311523
2009-10-05,79.51666259765625,27.17998504638672
2009-10-06,82.51666259765625,26.184114456176758
2009-10-07,81.6500015258789,27.145980834960938
2009-10-08,83.58333587646484,26.956520080566406
2009-10-09,83.21666717529297,26.90308380126953
2009-10-12,86.11666870117188,27.65605926513672
2009-10-13,85.76666259765625,27.622053146362305
2009-10-14,86.23332977294922,31.615253448486328
2009-10-15,85.46666717529297,29.876123428344727
2009-10-16,84.13333129882812,28.792810440063477
2009-10-20,83.48332977294922,27.78722381591797
2009-10-21,81.23332977294922,27.384017944335938
2009-10-22,82.61666870117188,27.024532318115234
2009-10-23,86.73332977294922,25.80519676208496
2009-10-26,88.23332977294922,26.524168014526367
2009-10-27,86.86666870117188,26.4998779296875
2009-10-28,86.36666870117188,25.484575271606445
2009-10-29,86.43333435058594,25.338838577270508
2009-10-30,84.93333435058594,25.018217086791992
2009-11-03,82.8499984741211,25.392274856567383
2009-11-04,84.86666870117188,25.338838577270508
2009-11-05,84.05000305175781,25.04736328125
2009-11-06,82.94999694824219,25.25139617919922
2009-11-09,86.3499984741211,25.51858139038086
2009-11-10,85.81666564941406,25.557443618774414
2009-11-11,85.61666870117188,25.74204444885254
2009-11-12,84.31666564941406,25.50400733947754
2009-11-13,84.83333587646484,26.242408752441406
2009-11-16,85.19999694824219,27.223705291748047
2009-11-17,84.88333129882812,29.17172622680664
2009-11-18,86.25,29.113431930541992
2009-11-19,85.55000305175781,28.054407119750977
2009-11-20,86.63333129882812,28.826814651489258
2009-11-23,89.5999984741211,28.758804321289062
2009-11-24,87.93333435058594,27.98639678955078
2009-11-25,89.63333129882812,27.6414852142334
2009-11-26,87.0999984741211,28.292444229125977
2009-11-27,85.43333435058594,27.592906951904297
2009-11-30,85.69999694824219,28.015544891357422
2009-12-01,86.01666259765625,28.511051177978516
2009-12-02,85.66666412353516,28.54991340637207
2009-12-03,85.1500015258789,29.385473251342773
2009-12-04,85.56666564941406,29.93927574157715
2009-12-07,84.93333435058594,30.06072235107422
2009-12-08,86.19999694824219,29.817827224731445
2009-12-09,85.51666259765625,29.61379623413086
2009-12-10,84.73332977294922,30.036434173583984
2009-12-11,84.25,29.710954666137695
2009-12-14,83.56666564941406,29.283458709716797
2009-12-15,83.81666564941406,28.841388702392578
2009-12-16,83.13333129882812,29.137720108032227
2009-12-17,83.08333587646484,29.196016311645508
2009-12-18,82.33333587646484,29.861549377441406
2009-12-21,81.5999984741211,30.293903350830078
2009-12-22,82.08333587646484,30.5950927734375
2009-12-23,84.53333282470703,30.925430297851562
2009-12-24,85.28333282470703,31.10031509399414
2009-12-29,85.4000015258789,31.566673278808594
2009-12-30,83.56666564941406,32.047607421875
2009-12-31,83.5999984741211,32.05732345581055
2010-01-04,84.55000305175781,33.33495330810547
2010-01-05,85.38333129882812,33.111488342285156
2010-01-06,85.58333587646484,33.587562561035156
2010-01-07,85.31666564941406,33.38352966308594
2010-01-08,85.5,33.99076843261719
2010-01-11,85.53333282470703,34.85062026977539
2010-01-12,83.3499984741211,33.53898239135742
2010-01-13,82.98332977294922,31.770706176757812
2010-01-14,82.71666717529297,32.6208381652832
2010-01-15,84.25,32.93660354614258
2010-01-18,83.51666259765625,33.951904296875
2010-01-19,83.30000305175781,32.946319580078125
2010-01-20,82.36666870117188,32.96089172363281
2010-01-21,81.5,31.9747371673584
2010-01-22,83.03333282470703,32.00388717651367
2010-01-25,85.03333282470703,31.746416091918945
2010-01-27,85.30000305175781,30.79912567138672
2010-01-28,84.75,30.87685203552246
2010-01-29,83.38333129882812,29.973281860351562
2010-02-01,82.16666412353516,30.085012435913086
2010-02-02,81.46666717529297,29.336894989013672
2010-02-03,84.19999694824219,29.545785903930664
2010-02-04,84.44999694824219,29.06485366821289
2010-02-05,82.78333282470703,28.574203491210938
2010-02-08,81.78333282470703,28.21957778930664
2010-02-09,81.30000305175781,28.802526473999023
2010-02-10,81.30000305175781,28.583919525146484
2010-02-11,82.38333129882812,28.350740432739258
2010-02-15,83.11666870117188,28.0009708404541
2010-02-16,83.38333129882812,28.268156051635742
2010-02-17,83.91666412353516,30.085012435913086
2010-02-18,82.75,29.27374267578125
2010-02-19,82.83333587646484,28.923973083496094
2010-02-22,82.53333282470703,28.7150821685791
2010-02-23,83.08333587646484,28.91911506652832
2010-02-24,82.55000305175781,28.360456466674805
2010-02-25,82.53333282470703,27.704639434814453
2010-02-26,77.41666412353516,29.181442260742188
2010-03-02,80.6500015258789,30.570802688598633
2010-03-03,81.23332977294922,31.212047576904297
2010-03-04,82.01666259765625,31.090599060058594
2010-03-05,81.58333587646484,31.314062118530273
2010-03-08,83.75,31.168325424194336
2010-03-09,83.68333435058594,31.333494186401367
2010-03-10,84.75,31.207189559936523
2010-03-11,85.21666717529297,30.376487731933594
2010-03-12,86.1500015258789,31.071168899536133
2010-03-15,86.44999694824219,30.395919799804688
2010-03-16,86.5999984741211,30.293903350830078
2010-03-17,87.61666870117188,30.44449806213379
2010-03-18,87.08333587646484,30.361913681030273
2010-03-19,87.0999984741211,30.230749130249023
2010-03-22,87.19999694824219,30.182170867919922
2010-03-23,86.98332977294922,29.803253173828125
2010-03-25,88.25,29.59922218322754
2010-03-26,88.13333129882812,30.44449806213379
2010-03-29,89.73332977294922,30.643672943115234
2010-03-30,89.61666870117188,31.42579460144043
2010-03-31,87.68333435058594,31.124605178833008
2010-04-01,88.0,31.64440155029297
2010-04-05,88.26666259765625,32.03303146362305
2010-04-06,88.75,32.19820022583008
2010-04-07,89.81666564941406,32.62569808959961
2010-04-08,89.25,32.45566940307617
2010-04-09,89.75,32.708282470703125
2010-04-12,90.46666717529297,34.25795364379883
2010-04-13,89.53333282470703,34.325965881347656
2010-04-15,87.58333587646484,33.54384231567383
2010-04-16,89.69999694824219,35.79791259765625
2010-04-19,88.28333282470703,36.42457962036133
2010-04-20,87.73332977294922,37.488460540771484
2010-04-21,87.48332977294922,38.84381866455078
2010-04-22,88.08333587646484,39.15472412109375
2010-04-23,88.98332977294922,39.470489501953125
2010-04-26,89.13333129882812,39.69395065307617
2010-04-27,89.8499984741211,40.762691497802734
2010-04-28,89.98332977294922,40.85984802246094
2010-04-29,89.05000305175781,41.35049819946289
2010-04-30,88.61666870117188,41.66140365600586
2010-05-03,88.31666564941406,41.36507034301758
2010-05-04,87.43333435058594,41.15618133544922
2010-05-05,87.38333129882812,42.97789764404297
2010-05-06,86.3499984741211,41.97716522216797
2010-05-07,86.38333129882812,41.3310661315918
2010-05-10,87.26666259765625,42.34636688232422
2010-05-11,86.51666259765625,41.70512390136719
2010-05-12,88.3499984741211,42.54068374633789
2010-05-13,88.83333587646484,46.213260650634766
2010-05-14,89.38333129882812,47.81637191772461
2010-05-17,88.71666717529297,47.98639678955078
2010-05-18,89.55000305175781,46.92737579345703
2010-05-19,86.4000015258789,46.043235778808594
2010-05-20,87.46666717529297,45.87806701660156
2010-05-21,90.43333435058594,46.12582015991211
2010-05-24,89.3499984741211,43.89604187011719
2010-05-25,86.83333587646484,42.09861373901367
2010-05-26,89.69999694824219,43.803741455078125
2010-05-27,91.96666717529297,44.81904220581055
2010-05-28,94.4000015258789,44.97935485839844
2010-05-31,94.4000015258789,44.34296798706055
2010-06-01,94.33333587646484,45.65460205078125
2010-06-02,93.76666259765625,45.72261428833008
2010-06-03,95.16666412353516,45.338836669921875
2010-06-04,96.94999694824219,46.1403923034668
2010-06-07,95.9000015258789,44.74617385864258
2010-06-08,96.56666564941406,44.459556579589844
2010-06-09,92.53333282470703,46.1209602355957
2010-06-10,93.3499984741211,46.1452522277832
2010-06-11,93.8499984741211,45.1688117980957
2010-06-14,95.36666870117188,45.47971725463867
2010-06-15,97.23332977294922,46.184112548828125
2010-06-16,96.96666717529297,46.13067626953125
2010-06-17,97.96666717529297,46.1452522277832
2010-06-18,98.30000305175781,46.1403923034668
2010-06-21,99.69999694824219,46.1452522277832
2010-06-22,100.5999984741211,46.150108337402344
2010-06-23,100.94999694824219,46.13067626953125
2010-06-24,101.91666412353516,46.150108337402344
2010-06-25,100.48332977294922,46.12582015991211
2010-06-28,99.21666717529297,45.737186431884766
2010-06-29,98.78333282470703,45.19309997558594
2010-06-30,101.81666564941406,46.13067626953125
2010-07-01,101.0,44.97449493408203
2010-07-02,100.8499984741211,45.99465560913086
2010-07-05,100.71666717529297,47.94267654418945
2010-07-06,100.96666717529297,48.94340515136719
2010-07-07,100.66666412353516,49.055137634277344
2010-07-08,101.05000305175781,49.225162506103516
2010-07-09,100.11666870117188,49.560359954833984
2010-07-12,99.98332977294922,49.91012954711914
2010-07-13,99.69999694824219,51.867862701416016
2010-07-14,99.5,52.00874328613281
2010-07-15,100.03333282470703,51.522953033447266
2010-07-16,99.44999694824219,52.917171478271484
2010-07-19,97.11666870117188,53.417537689208984
2010-07-20,97.1500015258789,52.65970230102539
2010-07-21,97.44999694824219,53.446685791015625
2010-07-22,99.23332977294922,52.21763229370117
2010-07-23,100.55000305175781,51.148895263671875
2010-07-26,100.9000015258789,52.55768585205078
2010-07-27,101.41666412353516,53.19893264770508
2010-07-28,102.44999694824219,53.611854553222656
2010-07-29,103.36666870117188,54.7874641418457
2010-07-30,102.91666412353516,55.28297424316406
2010-08-02,104.26666259765625,55.827056884765625
2010-08-03,102.93333435058594,55.33155059814453
2010-08-04,103.53333282470703,56.39057540893555
2010-08-05,103.86666870117188,56.03594970703125
2010-08-06,105.83333587646484,57.26013946533203
2010-08-09,105.96666717529297,59.237308502197266
2010-08-10,104.83333587646484,58.58148956298828
2010-08-11,103.30000305175781,59.03327560424805
2010-08-12,101.96666717529297,59.35389709472656
2010-08-13,104.16666412353516,58.32402038574219
2010-08-16,105.5,59.71824264526367
2010-08-17,106.36666870117188,59.45591354370117
2010-08-18,108.33333587646484,59.4024772644043
2010-08-19,110.19999694824219,59.67451858520508
2010-08-20,108.46666717529297,61.69540786743164
2010-08-23,106.33333587646484,62.57954788208008
2010-08-24,106.56666564941406,61.36021423339844
2010-08-25,107.0,60.20403289794922
2010-08-26,109.26666259765625,62.147193908691406
2010-08-27,107.46666717529297,59.91255569458008
2010-08-30,106.19999694824219,59.35875701904297
2010-08-31,108.76666259765625,59.59679412841797
2010-09-01,108.76666259765625,61.005584716796875
2010-09-02,110.30000305175781,62.516395568847656
2010-09-03,109.33333587646484,63.65800476074219
2010-09-06,110.53333282470703,67.55404663085938
2010-09-07,110.80000305175781,71.8144302368164
2010-09-08,109.53333282470703,72.62569427490234
2010-09-09,108.23332977294922,74.05392456054688
2010-09-13,108.80000305175781,74.04906463623047
2010-09-14,110.13333129882812,73.42239379882812
2010-09-15,111.76666259765625,73.81588745117188
2010-09-16,111.5999984741211,75.79305267333984
2010-09-17,112.23332977294922,76.53630828857422
2010-09-20,117.76666259765625,77.6147689819336
2010-09-21,115.0999984741211,75.08380126953125
2010-09-22,116.46666717529297,75.1955337524414
2010-09-23,117.66666412353516,74.81175231933594
2010-09-24,119.5,75.37041473388672
2010-09-27,118.93333435058594,77.0706787109375
2010-09-28,118.93333435058594,77.10469055175781
2010-09-29,115.73332977294922,75.25868225097656
2010-09-30,118.86666870117188,75.15666961669922
2010-10-01,119.0999984741211,75.29268646240234
2010-10-04,116.83333587646484,76.11367797851562
2010-10-05,115.86666870117188,75.6861801147461
2010-10-06,115.26666259765625,77.67306518554688
2010-10-07,114.5999984741211,76.15739440917969
2010-10-08,114.96666717529297,75.71046447753906
2010-10-11,115.30000305175781,77.10954284667969
2010-10-12,113.96666717529297,77.54676055908203
2010-10-13,116.73332977294922,77.49331665039062
2010-10-14,116.69999694824219,78.25115203857422
2010-10-15,114.63333129882812,76.25941467285156
2010-10-18,114.36666870117188,73.83531951904297
2010-10-19,113.66666412353516,72.98518371582031
2010-10-20,112.0,74.40369415283203
2010-10-21,116.23332977294922,74.96720886230469
2010-10-22,114.13333129882812,75.09351348876953
2010-10-25,112.76666259765625,76.87150573730469
2010-10-26,114.5,76.1671142578125
2010-10-27,111.9000015258789,75.52587127685547
2010-10-28,111.36666870117188,74.87004852294922
2010-10-29,114.13333129882812,75.24411010742188
2010-11-01,114.56666564941406,77.5904769897461
2010-11-02,115.5999984741211,78.34831237792969
2010-11-03,117.03333282470703,77.65363311767578
2010-11-04,118.0,78.72722625732422
2010-11-08,117.0999984741211,78.61549377441406
2010-11-09,118.53333282470703,79.2615966796875
2010-11-10,118.0,78.68836212158203
2010-11-11,116.9000015258789,77.3281478881836
2010-11-12,115.9000015258789,76.05052185058594
2010-11-15,116.76666259765625,75.93392944335938
2010-11-16,113.30000305175781,75.6473159790039
2010-11-18,114.63333129882812,75.03521728515625
2010-11-19,113.96666717529297,73.9956283569336
2010-11-22,117.26666259765625,74.2142333984375
2010-11-23,115.0,74.24823760986328
2010-11-24,115.80000305175781,73.69929504394531
2010-11-25,113.13333129882812,71.37721252441406
2010-11-26,111.76666259765625,70.94000244140625
2010-11-29,112.4000015258789,69.33203887939453
2010-11-30,114.5999984741211,68.72480010986328
2010-12-01,114.26666259765625,69.30288696289062
2010-12-02,113.93333435058594,72.07675170898438
2010-12-03,114.19999694824219,69.94898986816406
2010-12-06,112.69999694824219,68.70536804199219
2010-12-07,112.13333129882812,65.2659683227539
2010-12-08,111.16666412353516,65.10079956054688
2010-12-09,111.53333282470703,64.22151947021484
2010-12-10,113.53333282470703,66.79135131835938
2010-12-13,111.43333435058594,67.87952423095703
2010-12-14,112.26666259765625,68.54505920410156
2010-12-15,111.33333587646484,67.08768463134766
2010-12-16,112.03333282470703,66.84964752197266
2010-12-20,111.30000305175781,66.84478759765625
2010-12-21,111.43333435058594,66.4804458618164
2010-12-22,111.5999984741211,66.23269653320312
2010-12-23,111.26666259765625,68.1467056274414
2010-12-24,113.26666259765625,67.33058166503906
2010-12-27,113.16666412353516,66.94680786132812
2010-12-28,114.13333129882812,68.00582885742188
2010-12-29,116.13333129882812,67.92324829101562
2010-12-30,116.36666870117188,68.3847427368164
2010-12-31,116.43333435058594,68.36045837402344
2011-01-03,116.53333282470703,68.4721908569336
2011-01-04,118.33333587646484,68.04955291748047
2011-01-05,119.86666870117188,67.76779174804688
2011-01-06,119.26666259765625,66.91765594482422
2011-01-07,115.0,64.0903549194336
2011-01-10,113.73332977294922,62.55039978027344
2011-01-11,113.4000015258789,61.75856018066406
2011-01-12,115.83333587646484,62.57954788208008
2011-01-13,115.43333435058594,62.190914154052734
2011-01-14,113.69999694824219,61.501094818115234
2011-01-17,114.63333129882812,61.60310745239258
2011-01-18,117.43333435058594,63.298519134521484
2011-01-19,116.96666717529297,61.301918029785156
2011-01-20,114.43333435058594,60.46635818481445
2011-01-21,112.5999984741211,61.14646530151367
2011-01-24,112.73332977294922,62.33179473876953
2011-01-25,112.0,60.30604934692383
2011-01-27,111.86666870117188,59.373329162597656
2011-01-28,112.0999984741211,57.46417236328125
2011-01-31,108.4000015258789,57.075538635253906
2011-02-01,106.4000015258789,54.54457092285156
2011-02-02,106.0,52.89288330078125
2011-02-03,106.30000305175781,58.256011962890625
2011-02-04,102.0,57.38644790649414
2011-02-07,104.73332977294922,57.81880187988281
2011-02-08,104.06666564941406,57.22613525390625
2011-02-09,102.5999984741211,57.34758377075195
2011-02-10,104.0999984741211,54.89919662475586
2011-02-11,103.4000015258789,58.304588317871094
2011-02-14,105.0,59.65994644165039
2011-02-15,104.73332977294922,59.42190933227539
2011-02-16,104.5999984741211,58.34831237792969
2011-02-17,105.63333129882812,59.79596710205078
2011-02-18,103.83333587646484,61.22904968261719
2011-02-21,105.46666717529297,61.55938720703125
2011-02-22,104.46666717529297,63.031333923339844
2011-02-23,103.73332977294922,60.19431686401367
2011-02-24,100.43333435058594,58.77095031738281
2011-02-25,104.19999694824219,56.38571548461914
2011-02-28,112.66666412353516,59.72309875488281
2011-03-01,115.73332977294922,60.01457214355469
2011-03-03,115.69999694824219,59.980567932128906
2011-03-04,114.93333435058594,61.82657241821289
2011-03-07,115.0999984741211,60.8549919128418
2011-03-08,114.63333129882812,61.403934478759766
2011-03-09,114.5,62.720428466796875
2011-03-10,114.19999694824219,64.45469665527344
2011-03-11,114.23332977294922,64.08064270019531
2011-03-14,115.63333129882812,64.5469970703125
2011-03-15,113.4000015258789,62.77872085571289
2011-03-16,114.13333129882812,62.832157135009766
2011-03-17,112.03333282470703,62.97303771972656
2011-03-18,111.96666717529297,61.49137878417969
2011-03-21,111.93333435058594,61.136749267578125
2011-03-22,113.36666870117188,61.36021423339844
2011-03-23,114.63333129882812,62.39008712768555
2011-03-24,115.33333587646484,62.0500373840332
2011-03-25,118.30000305175781,62.93903350830078
2011-03-28,119.13333129882812,64.6150131225586
2011-03-29,119.5,67.40345001220703
2011-03-30,118.4000015258789,68.83653259277344
2011-03-31,121.4000015258789,67.9961166381836
2011-04-01,121.66666412353516,67.952392578125
2011-04-04,123.23332977294922,70.0947265625
2011-04-05,122.80000305175781,69.04056549072266
2011-04-06,121.96666717529297,69.76438903808594
2011-04-07,121.69999694824219,69.65751647949219
2011-04-08,122.5,70.04129028320312
2011-04-11,123.33333587646484,69.50206756591797
2011-04-13,126.73332977294922,69.89555358886719
2011-04-15,127.66666412353516,69.55550384521484
2011-04-18,126.80000305175781,68.01068878173828
2011-04-19,125.0,68.43818664550781
2011-04-20,127.06666564941406,68.82681274414062
2011-04-21,126.76666259765625,69.10371398925781
2011-04-25,126.83333587646484,68.56934356689453
2011-04-26,127.76666259765625,68.4478988647461
2011-04-27,129.10000610351562,68.78794860839844
2011-04-28,127.9000015258789,68.84624481201172
2011-04-29,128.23333740234375,67.96210479736328
2011-05-02,127.43333435058594,67.15569305419922
2011-05-03,124.56666564941406,63.37138748168945
2011-05-04,124.53333282470703,61.952877044677734
2011-05-05,121.66666412353516,60.37405776977539
2011-05-06,122.4000015258789,60.80155563354492
2011-05-09,122.96666717529297,62.220062255859375
2011-05-10,123.73332977294922,61.79256820678711
2011-05-11,124.23332977294922,61.32620620727539
2011-05-12,122.53333282470703,62.33179473876953
2011-05-13,126.0,62.2832145690918
2011-05-16,124.06666564941406,62.011173248291016
2011-05-17,125.23332977294922,60.64124298095703
2011-05-18,125.96666717529297,61.5691032409668
2011-05-19,126.03333282470703,60.48093032836914
2011-05-20,124.36666870117188,60.20403289794922
2011-05-23,126.80000305175781,59.09642791748047
2011-05-24,124.63333129882812,58.41146469116211
2011-05-25,126.06666564941406,57.813941955566406
2011-05-26,124.66666412353516,57.84794616699219
2011-05-27,125.96666717529297,61.28248596191406
2011-05-30,125.06666564941406,59.611366271972656
2011-05-31,128.89999389648438,59.917415618896484
2011-06-01,129.23333740234375,61.38936233520508
2011-06-02,130.1999969482422,61.54481506347656
2011-06-03,128.96665954589844,60.72382736206055
2011-06-06,128.53334045410156,59.655086517333984
2011-06-07,129.03334045410156,60.155452728271484
2011-06-08,129.96665954589844,61.75370407104492
2011-06-09,130.0,61.316490173339844
2011-06-10,127.76666259765625,60.451786041259766
2011-06-13,127.26666259765625,60.718971252441406
2011-06-14,129.23333740234375,60.44207000732422
2011-06-15,129.43333435058594,58.460044860839844
2011-06-16,129.3333282470703,56.463443756103516
2011-06-17,127.83333587646484,56.71119689941406
2011-06-20,124.30000305175781,55.56473159790039
2011-06-21,123.23332977294922,56.191402435302734
2011-06-22,123.46666717529297,55.00121307373047
2011-06-23,127.63333129882812,55.37041473388672
2011-06-24,130.06666564941406,56.37114334106445
